STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,MONTH,FLAG,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,1,1,51,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,2,1,76,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,3,1,290,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,4,1,25,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,5,1,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,6,1,528,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,7,1,602,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,8,1,624,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,9,1,559,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,10,1,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,11,1,200,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1925,12,1,203,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,1,1,195,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,2,1,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,3,1,1058,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,4,1,713,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,6,1,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,7,1,840,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,8,1,461,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,9,1,1253,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,10,1,313,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,11,1,343,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1926,12,1,961,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,1,1,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,2,1,114,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,3,1,155,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,4,1,76,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,5,1,51,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,6,1,183,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,7,1,584,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,8,1,1392,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,9,1,873,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,10,1,50,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,11,1,41,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1927,12,1,616,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,1,1,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,2,1,483,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,3,1,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,4,1,135,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,5,1,568,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,6,1,38,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,7,1,961,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,8,1,1168,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,9,1,0,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,10,1,973,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00026706,PORTAL AZ US,unknown,unknown,unknown,1928,11,1,185,0,0,-9999,0,0,-9999,0,0,-9999,0,0
